conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1974925538574962984,Sun Oct 05 19:51:55 +0000 2025,2,Kalo KPK TDK SEGERA PERIKSA JOKOWI BISA JADI DINEPALKAN. NGERI KAN. KPK JANGAN MAIN2 THDP TUNTUTAN RAKYAT,1974925538574962984,,,in,,0,0,1,https://x.com/undefined/status/1974925538574962984,1488734509403361283,
1977126093636485245,Sat Oct 11 22:48:59 +0000 2025,3,@TimnasIndonesia wkwkwk Timnas selalu jadi pengalihan isu negara ini sekarang dengan gagalnya Timnas mari salurkan amarah kalian untuk mengawal 17+8 Tuntutan rakyat biar pemerintahnya semakin bener dan politik bolanya juga bener,1977144427287388580,,TimnasIndonesia,in,,0,2,0,https://x.com/undefined/status/1977144427287388580,594822622,
1973918925743440342,Fri Oct 03 15:34:06 +0000 2025,0,@txtdrimedia Taik lah lu puan jgn basa basi hargai aspirasi tapi TDK melakukan apapun yg menjadi tuntutan rakyat,1974135882816147957,,txtdrimedia,in,,0,0,0,https://x.com/undefined/status/1974135882816147957,1577499507285438464,
1974845413384667508,Mon Oct 06 05:03:06 +0000 2025,0,@kenhans03 Sebelumnya pernyataan Menkeu Purbaya yang baru dilantik viral setelah menyebut tuntutan 17+8 merupakan suara sebagian kecil rakyat. Awas ya admin membelokan berita yg sebenarnya dan yg sebenarnya pak Purbaya juga sudah minta maaf atas kesalahan nya.,1975064247450407241,,kenhans03,in,,0,0,0,https://x.com/undefined/status/1975064247450407241,1681840622691577856,
1973467131326111896,Wed Oct 01 19:16:44 +0000 2025,55,Kalaupun Very bukan korban salah tangkap &amp; benar ikut menyuarakan tuntutan rakyat perlakuan polisi ke Very ini tetep kejem banget &amp; kelewatan. Polisi ga benar-benar berniat menyelidiki mereka cuma mau menangkap mencari kambing hitam dan melampiaskan amarah lewat penyiksaan.,1973467131326111896,,,in,,0,0,30,https://x.com/undefined/status/1973467131326111896,1255128730025865218,
1973451535666585747,Wed Oct 01 18:14:45 +0000 2025,0,BIVITRI SUSANTI: REFORMASI POLRI TGPF DEMO &amp; TUNTUTAN RAKYAT YANG COBA ... https://t.co/A7MPp3TKpl via @YouTube,1973451535666585747,,,in,,0,0,0,https://x.com/undefined/status/1973451535666585747,414717416,
1976606087471337578,Sat Oct 11 09:09:52 +0000 2025,4,@abu_waras Semua partai seharusnya segera memanfaatkan moment of truth skrg ini dan kembali ke jalan yang benar dg melaksanakan tuntutan rakyat!!,1976938287903461519,,abu_waras,in,,0,0,0,https://x.com/undefined/status/1976938287903461519,956092626956050432,
1975764470279643344,Wed Oct 08 03:25:32 +0000 2025,0,Ya gini akibat dulu banyak gaya mau -Prancis-kan tapi giliran massa bakar-bakar dikit aja udah langsung keder malah dimoderasi dgn bikin resume tuntutan 17+8 ,1975764470279643344,,,in,,0,0,0,https://x.com/undefined/status/1975764470279643344,1813569220535545860,
1973441980333199449,Thu Oct 02 07:56:27 +0000 2025,0,@PresidenKopi Setuju saudari Lita teruskan perjuanganmu untuk menegakkan kebenaran tuntutan rakyat. Enak sekali anggota DPR tsb hanya mengabdi 5 tahun minta gaji pensiun. Anggota DPR otak uang saja di benaknya.,1973658322298610085,,PresidenKopi,in,,0,0,0,https://x.com/undefined/status/1973658322298610085,1618627129817837568,
1976390522232246458,Thu Oct 09 20:53:14 +0000 2025,368,WOY GIMANA 17+8 tuntutan Rakyat? Ad yg bisa kasi tau updatenya? Udah diberesin belum PRnya DPR?,1976390522232246458,,,in,,1,5,54,https://x.com/undefined/status/1976390522232246458,1458829361553969154,
1976099369784049914,Thu Oct 09 15:08:08 +0000 2025,0,@mbahGandalf @DS_yantie Contoh bagus Mbah. Bener tunjangan perumahan DPR dihapus per 31 Agustus 2025 sebagai respons tuntutan 17+8 nilainya Rp50 juta/bulan. Tapi dana reses naik jadi Rp756 juta dari Rp702 juta mulai Oktober katanya buat serap aspirasi di dapil. Bisa keliatan tricky soal,1976303672289263697,,mbahGandalf,in,,0,1,0,https://x.com/undefined/status/1976303672289263697,1720665183188922368,
1976664379568623978,Sat Oct 11 01:06:08 +0000 2025,3,@BebySoSweet pak prabowo dengar tuntutan rakyat yg menjaga negri ini agar lebih baik jgn dengarkan tua bangka yg menghancurkan negara.,1976816555225944135,,BebySoSweet,in,,0,0,0,https://x.com/undefined/status/1976816555225944135,1412449973321404419,
1973833440320802941,Thu Oct 02 19:32:18 +0000 2025,0,gong pt 2 setelah ditraktir es buah,1973833440320802941,,,in,,0,0,0,https://x.com/undefined/status/1973833440320802941,1217993854386728960,
1973048365480034506,Wed Oct 01 15:24:19 +0000 2025,0,@FeraNuci @yorselves Jerome Polin sering dikritik karena pernyataannya soal isu sosial-politik. Beberapa poin: dia klaim ditawari Rp150 juta jadi buzzer pemerintah tapi dianggap hoax oleh netizen. Juga dukung 17+8 Tuntutan Rakyat dan kritik DPR tapi dapat ancaman. Di podcast Kemal Palevi,1973408644546122121,,FeraNuci,in,,0,0,0,https://x.com/undefined/status/1973408644546122121,1720665183188922368,
1974964869733724237,Sun Oct 05 22:28:12 +0000 2025,0,langit sini lagi bagus euy warnanya pink trus ketambah ijo dedaunan. langit aja 17+8 tuntutan rakyat masa ini masyarakatnya masi pada denial,1974964869733724237,,,in,,0,0,0,https://x.com/undefined/status/1974964869733724237,1918596327686205440,
1975203253110636830,Wed Oct 08 16:24:38 +0000 2025,0,@bapak2kucing 2. Contoh mudah: Pemerintah mengabaikan tuntuan rakyat Pemerintah mewajarkan tuntutan rakyat Remaja masa kini mewajarkan kumpul kebo Remaja masa kini mengabaikan kumpul kebo 2 contoh ini seharusnya cukup membuktikan bahwa kedua kata tsb punya makna yg berbeda,1975960536807600252,,bakaBozo,in,,0,0,0,https://x.com/undefined/status/1975960536807600252,457387741,
1975072812718301568,Wed Oct 08 06:53:40 +0000 2025,0,@Sut4nMudo @jhonsitorus_19 Konteksnya: Menkeu Purbaya Yudhi Sadewa baru-baru ini buat pernyataan viral soal tuntutan 17+8 sebagai suara sebagian kecil rakyat di tengah tekanan ekonomi. Ketua MUI Cholil Nafis kritik gaya bicaranya arogan ingatkan jaga lisan sebagai pejabat publik. Purbaya minta maaf &amp;,1975816848907378728,,Sut4nMudo,in,,0,1,0,https://x.com/undefined/status/1975816848907378728,1720665183188922368,
1973774894518386897,Thu Oct 02 15:39:40 +0000 2025,0,Apa kabar tuntutan 17+8 itu?,1973774894518386897,,,in,,0,0,0,https://x.com/undefined/status/1973774894518386897,1248912088115773441,
1974287566171185640,Sat Oct 04 01:36:50 +0000 2025,0,Mungkin @prabowo heran saat lihat Listyo kok belum RESIGN sesuai Tuntutan Rakyat #GantiKapolri Nguji nyali Prabowo Subianto utk keluarkan SK pecat Kapolri ?? Tim Reformasi Polri nya gak beres ? DPR RI Gerindra BEM SI BEM UI BEM ITB BEM UGM Mahfud MD https://t.co/qL6trkugW2,1974287566171185640,,,in,,0,0,0,https://x.com/undefined/status/1974287566171185640,1933320446814109696,
1974683128473293253,Sun Oct 05 11:29:24 +0000 2025,0,@Mdy_Asmara1701 Udah tepat tuntutan rakyat Bubarin DPR...,1974799076249203057,,Mdy_Asmara1701,in,,0,0,0,https://x.com/undefined/status/1974799076249203057,1035942240017833985,
1973602449593360881,Thu Oct 02 04:14:26 +0000 2025,0,PDIP gak tau malu Saat Pemilu dan Pilpres 2024 menolak tuntutan rakyat utk mengajukan #HakAngketDPR Megawati Soekarnoputri Puan Maharani DPR RI @prabowo BEM SI BEM UI BEM ITB BEM UGM Universitas Brawijaya Universitas Padjadjaran Sumber: YouTube https://t.co/EZk1ywzJO7,1973602449593360881,,,in,,0,0,0,https://x.com/undefined/status/1973602449593360881,1933320446814109696,
1973932349240099263,Sun Oct 05 19:58:23 +0000 2025,1,@pikiran_rakyat Hanya pertangung jawaban basa basi politik ngak menjawab tuntutan 17+8++++,1974927164878557507,,pikiran_rakyat,in,,0,0,0,https://x.com/undefined/status/1974927164878557507,1484074374177390592,
1974025312238239880,Fri Oct 03 08:14:46 +0000 2025,0,Pada 25 Oktober 1965 Kesatuan Aksi Mahasiswa Indonesia (KAMI) dibentuk dengan tujuan utama buat mengganyang PKI. Segera setelah terbentuk KAMI segera menjalankan misinya dengan menggelar rangkaian demonstrasi. Mereka mengajukan Tiga Tuntutan Rakyat (Tritura).,1974025320186437802,,TirtoID,in,,0,1,0,https://x.com/undefined/status/1974025320186437802,4187275698,
1976531423147458581,Sat Oct 11 03:25:53 +0000 2025,0,@diraism WKWKWKWKWK,1976851720929268165,,diraism,in,,0,0,0,https://x.com/undefined/status/1976851720929268165,1217993854386728960,
1972994018306117868,Thu Oct 02 04:50:29 +0000 2025,0,@ILCTalkshow @karniilyas Mungkin tuntutan rakyat Bubarkan Polri kalee yah ?? ,1973611522309153260,,ILCTalkshow,in,,0,0,0,https://x.com/undefined/status/1973611522309153260,103738371,
1975429316109607289,Tue Oct 07 15:21:07 +0000 2025,8,@KangManto123 membuktikan bahwa buzzer bener2 mengendalikan timeline sosmed.. bahkan ngangkat masalah feri bisa nutupin urgensi tuntutan 17+8 yg sekarang dah gatau kabarnya kayak gimana.. tambang di raja ampat juga tenggelam‍‍,1975582163933507628,,triaaugus341,in,,0,1,0,https://x.com/undefined/status/1975582163933507628,1030980285213552640,
1974505157951209556,Sun Oct 05 23:30:28 +0000 2025,1,@Dihandri1 @CakKhum @MikailSetiawan Apalagi sedang dibongkar kejahatannya gk bisa ya presiden @prabowo sepanjang kasus si mentornya ini msh berlanjut untuk jaga batas. Jgn terima dulu mentornya suruh dia fokus saja dgn tuntutan rakyat yg ingin mengembalikan martabat bangsa atas kejahatan yg dilakukannya.,1974980538068017481,,Dihandri1,in,,0,0,0,https://x.com/undefined/status/1974980538068017481,1851566665374543872,
1976784809897680999,Sat Oct 11 12:28:46 +0000 2025,0,@alexander19th @tempodotco @aniesbaswedan Top of mind konteks optimisme dalam politik dalam Negeri untuk saat ini masih dipegang sama pak Purbaya.. bahkan semenjak ada beliau masyarakat ampe lupa sama tuntutan 17+8 beserta tuntutan lainnya hahaha..,1976988343381704931,,alexander19th,in,,0,1,0,https://x.com/undefined/status/1976988343381704931,1845350370454929409,
1976298452603867234,Thu Oct 09 23:28:55 +0000 2025,120,@RestyeCayah Sebenarnya Prabowo harusnya paham setiap yang viral jadi tuntutan rakyat cukup dieksekusi saja termasuk pergantian Kapolri ini nanti rakyat yang akan membackup.,1976429702253510880,,RestyeCayah,in,,1,11,18,https://x.com/undefined/status/1976429702253510880,2905814730,
1973943279076192756,Fri Oct 03 02:48:46 +0000 2025,0,Puan Maharani cukup mengatakan di depan anggota DPR RI: Saudara2 Atas Tuntutan Rakyat untuk menghapus aturan gaji pensiun seumur hidup yg memang telah dibuat tanpa persetujuan rakyat sebelumnya maka aturan gaji pensiun seumur hidup DIHAPUS @prabowo https://t.co/XVWlN9cOS9,1973943279076192756,,,in,,1,0,0,https://x.com/undefined/status/1973943279076192756,1933320446814109696,
1961605968090824961,Sat Aug 30 01:44:42 +0000 2025,20,Min... Yg ditunggu rakayat itu TINDAKANNYA. Tunggu apa? Tuntutan rakyat jelas dan mudah Presiden penuhi koq. Karena ada ditangan beliau semua jika memang mau bertindak. Setidaknya 5 ini min plus sbg Kepala Negara pak @prabowo minta @NasDem PAW Sahroni yg tolol2in rakyat. https://t.co/RcYWFgPlBV,1961605968090824961,https://pbs.twimg.com/media/GzkF0g-bkAIv3Lt.png,,in,,0,2,7,https://x.com/undefined/status/1961605968090824961,24893875,
1961704191543664723,Sat Aug 30 08:15:00 +0000 2025,1,Kalo aja tuh pejabat TOLOL pada mau dengerin tuntutan rakyat. Ga akan bentuk map di malem minggu merah merah gini anjik! KONTOL! GOBLOK! @DPR_RI https://t.co/UanIbhPLFn,1961704191543664723,https://pbs.twimg.com/media/GzlfkPSbkAAD773.jpg,,in,,0,0,0,https://x.com/undefined/status/1961704191543664723,252012500,
1961772372861894980,Sat Aug 30 12:45:56 +0000 2025,0,LOHHHH pakk yang dimau masyarakat tuh sepele loh pak tuntutan rakyat juga jelas bapak hanya perlu mangabulkan kenginan rakyat buat berantas tikus gendut kok malah gini?? yang terorrist itu kan kabinetmu bukan rakyat @prabowo,1961772372861894980,,,in,,0,0,0,https://x.com/undefined/status/1961772372861894980,1309880268950441984,
1961753210160635949,Sat Aug 30 11:29:47 +0000 2025,0,Padahal pihak keluarga dari mendiang udah bilang kalau NYAWA anaknya gak minta diganti sama materi kebiasaan pakai materi buat nuntasin semua masalah ya gini.. mending dengerin itu tuntutan rakyat poin poin yang menjadi penyebab demo.. kalau gak dari kelakuan kalian,1961753210160635949,,,in,,0,0,0,https://x.com/undefined/status/1961753210160635949,1146038424433938432,
1961797035956621346,Sat Aug 30 14:23:56 +0000 2025,1,Bukannya mendengarkan tuntutan rakyat malah lanjut part 2,1961797035956621346,,,in,,0,0,1,https://x.com/undefined/status/1961797035956621346,1462668732770107397,
1961850425361273281,Sat Aug 30 17:56:05 +0000 2025,0,halah normatif tok tolong dijawab terkait tuntutan rakyat seperti apa tindak lanjut pemerintah? supaya cepat reda ini pak. kalau normatif gini pak RT juga bisa pak tolonglah.,1961850425361273281,,,in,,0,1,0,https://x.com/undefined/status/1961850425361273281,388174803,
1961761597048983903,Sat Aug 30 12:03:07 +0000 2025,0,kenapa malah nambah api kocak harusnya lu suruh dpr buat keluar nunjukin diri dan nurutin semua tuntutan rakyat woi,1961761597048983903,,,in,,0,0,0,https://x.com/undefined/status/1961761597048983903,1353372154457333760,
1961654546654232820,Sat Aug 30 04:57:44 +0000 2025,0,Wahai Presiden Rakyat sdh pada puncak kemarahan. Segera ambil sikap u/memenuhi tuntutan rakyat. Resuffle kabinet segera basmi korupsi tarik semua pejabat titipan di bumn revisi gaji &amp; fasilitas MPR/DPR bubarkan Polri bentuk baru di bawah kemendagri stop import stop hutang.,1961654546654232820,,,in,,0,0,0,https://x.com/undefined/status/1961654546654232820,4053537558,
1961747872418087020,Sat Aug 30 11:08:34 +0000 2025,0,Alih² menyelesaikan masalah dengan memenuhi tuntutan rakyat dia malah nambah masalah Amat sangat tidak bijak tidak cocok jadi pemimpin. Ga mengayomi sama sekali,1961747872418087020,,,in,,0,0,0,https://x.com/undefined/status/1961747872418087020,1262377011957415942,
1961729392473997789,Sat Aug 30 09:55:08 +0000 2025,0,what the fck capek banget PLS DENGERIN TUNTUTAN RAKYAT,1961729392473997789,,,in,,0,0,0,https://x.com/undefined/status/1961729392473997789,1485965792395276291,
1961768382170349779,Sat Aug 30 12:30:04 +0000 2025,0,emg tuntutan rakyat sesulit ituya buat didenger SATU2???? ga harus besok jd indonesia maju jinqqqq kapansi org2 yg diatas ini stop mikirin perut sendiri negara udh kacau balau gini gelo emg org2 tua ini,1961768382170349779,,,in,,0,0,0,https://x.com/undefined/status/1961768382170349779,1621926497044021252,
1961759526555894213,Sat Aug 30 11:54:53 +0000 2025,0,Bu??? yang harusnya tuh beresin akar masalah ini semua kabulin tuntutan rakyat biar gk ada Affan-Affan lainnya. haduuhhhh,1961759526555894213,,,in,,0,0,0,https://x.com/undefined/status/1961759526555894213,1704877227392032768,
1961729143672098904,Sat Aug 30 09:54:09 +0000 2025,0,menurut gw lebih efektif gini agar DPR yg tidak terhormat itu segera menanggapi tuntutan rakyat. tapi cukup berhenti di rumah ybs aja jangan sampai ke tetangga nya. kalau misal ambil barang dari situ bagi juga ke tetangga nya tetap be wise,1961729143672098904,,,in,,0,0,0,https://x.com/undefined/status/1961729143672098904,1682938484984807424,
1961836833714975096,Sat Aug 30 17:02:04 +0000 2025,1,iblis. padahal tinggal dengerin tuntutan rakyat. tapi sengaja ambil momen buat kuasain keadaan dan bunuhin rakyat.,1961836833714975096,,,in,,0,0,0,https://x.com/undefined/status/1961836833714975096,1116677875,
1961835861563289684,Sat Aug 30 16:58:13 +0000 2025,0,Dia baru minta maaf pas rumahnya sahroni di jarah sama rakyat itu bukti kalau dia minta maaf bukan karena ada korban yang gugur bukan karena paham akan tuntutan rakyat tapi semata mata karena takut dimiskinkan. Shame on you!!,1961835861563289684,,,in,,0,0,0,https://x.com/undefined/status/1961835861563289684,1257213767525396480,
1961905626268971146,Sat Aug 30 21:35:26 +0000 2025,21,Apa susahnya sih dengerin tuntutan rakyat? ️,1961905626268971146,,,in,,0,3,8,https://x.com/undefined/status/1961905626268971146,1518293169258909696,
1961831448882860354,Sat Aug 30 16:40:41 +0000 2025,0,Cepat langsanakan pak @prabowo Tuntutan Rakyat itu URGEN,1961831448882860354,,,in,,0,0,0,https://x.com/undefined/status/1961831448882860354,1164573073288257542,
1961920364382192119,Sat Aug 30 22:34:00 +0000 2025,0,sampe skrg masih sedih perwakilan rakyat/representatif rakyatnya (disini presiden) gamau nemui lgsg ke demonstran untuk dengerin atau kasi jawaban atas tuntutan rakyat. malah memperburuk dg legalisasi tindakan kekejaman ke drmonstran. rip indonesia,1961920364382192119,,,in,,0,0,0,https://x.com/undefined/status/1961920364382192119,1211874691402518529,
1961871546613682474,Sat Aug 30 19:20:01 +0000 2025,0,Bapak Ibu yang bertanggung jawab atas semua kekacauan ini kami mohon dengan sangat untuk segera ambil sikap penuhi tuntutan-tuntutan rakyat yang sangat masuk akal ini.,1961871546613682474,,,in,,0,1,0,https://x.com/undefined/status/1961871546613682474,2158688863,
1961744009409536359,Sat Aug 30 10:53:13 +0000 2025,0,apa susah nya si penuhi tuntutan rakyat,1961744009409536359,,,in,,0,0,0,https://x.com/undefined/status/1961744009409536359,1412006855203643396,
1961741255668576751,Sat Aug 30 10:43:10 +0000 2025,0,@Untuk_Pelupa Setuju dialog terbuka antara pemerintah dan demonstran penting untuk menyelesaikan isu tanpa kekerasan. Berdasarkan laporan terkini protes di Surabaya dan kota lain dipicu kematian pengemudi ojek dengan beberapa kasus berujung kerusuhan. Mendengar tuntutan rakyat bisa mencegah,1961741477543092600,,Untuk_Pelupa,in,,0,0,0,https://x.com/undefined/status/1961741477543092600,1720665183188922368,
1961724438183096415,Sat Aug 30 09:35:27 +0000 2025,0,Bukan sekadar MUNDUR. Tapi dengerin tuntutan rakyat. Kerja yang bener bikin kebijakan yang bener. Jangan akal2an mungut pajak ga kira2 jadiin sesuatu yg bermanfaat khayalak umum. Sederhana..,1961724438183096415,,,in,,0,0,0,https://x.com/undefined/status/1961724438183096415,66271653,
1961937724430299443,Sat Aug 30 23:42:59 +0000 2025,1,Pak Presiden cepat penuhi tuntutan rakyat. Bila anda lakukan rakyat akan berada dibelakang anda. Situasi semakin kacau... jika berlarut akan membahayakan semua termasuk anda dan keluarga.... tolong cepat ambil tindakan. Rakyat Jelata,1961937724430299443,,,in,,0,0,0,https://x.com/undefined/status/1961937724430299443,354519399,
1961804907851489510,Sat Aug 30 14:55:13 +0000 2025,0,Takut kan lu?! Makanya mulut sama kelakuan dijaga. Minta maap doang lagi berani gak temuin pendemo duduk bareng dengerin tuntutan rakyat trs stop bikin peraturan2 tolol yg nyusahin rakyat,1961804907851489510,,,in,,0,0,0,https://x.com/undefined/status/1961804907851489510,103773927,
1961914173274894840,Sat Aug 30 22:09:24 +0000 2025,0,ini semua ga bakal trjadi kalo mereka mau mendengar dan memenuhi tuntutan rakyat.. tp malah milih jalan begini..,1961914173274894840,,,in,,0,0,0,https://x.com/undefined/status/1961914173274894840,583427835,
1961769781750820943,Sat Aug 30 12:35:38 +0000 2025,0,Tolong sampaikan jgn hanya ngomong insya Allah beliau dengar kasih tau ini tuntutan rakyat kalau mau gk melebar chaos dimna2 segera pecat si SIGIT KAPOLRI,1961769781750820943,,,in,,0,0,0,https://x.com/undefined/status/1961769781750820943,1313865778119151616,
1961854573628551454,Sat Aug 30 18:12:34 +0000 2025,0,PUAN MINTA MAAF SALSA : BUKTIKAN TUNTUTAN RAKYAT DALAM WAKTU 7 HARI !!! https://t.co/LuiBtVGulY lewat @YouTube,1961854573628551454,,,in,,0,0,0,https://x.com/undefined/status/1961854573628551454,126607693,
1961773116797104587,Sat Aug 30 12:48:53 +0000 2025,1,Pak @SBYudhoyono yg kmi hormati tlg brikan masukn kepada presiden @prabowo utk sgr penuhi tuntutan rakyat pecat kapolri &amp; reformasi ttal polri brsihkn kbinet dr org2 Jkw makzulkan Gibran &amp; adili Jkw &amp; gengnya. Sgt tdk brarti pembangunan yg BPK lakukn jk bangsa ini sampe hancr,1961773116797104587,,,in,,0,0,0,https://x.com/undefined/status/1961773116797104587,1303855987623829504,
1961840450056462718,Sat Aug 30 17:16:27 +0000 2025,0,sesulit itu kah ngabulin tuntutan rakyat???? yaAllah beneran gak takut neraka apa mereka...,1961840450056462718,,,in,,0,0,0,https://x.com/undefined/status/1961840450056462718,2526826615,
1961736974861218018,Sat Aug 30 10:25:16 +0000 2025,0,Traffic igs gua beneran anjlok dah aneh. Waktu gua share tentang demo tuntutan rakyat dll di tanggal 28 padahal masih sampe 70an tapi yang tanggal 29 sampai hari ini malah ngestuck di 20an. Gua gatau ini buat postan terkait demo doang atau semuanya emang lagi turun,1961736974861218018,,,in,,0,1,0,https://x.com/undefined/status/1961736974861218018,1783680352772599808,
1961779433687429229,Sat Aug 30 13:13:59 +0000 2025,0,Beraninya lawan rakyat dari belakang meja jawqb tuntutan rakyat jgn sembunyi. https://t.co/1bpjUfltPR,1961779433687429229,,,in,,0,0,0,https://x.com/undefined/status/1961779433687429229,773144754267693057,
1961821605493141609,Sat Aug 30 16:01:34 +0000 2025,1,Muak bgt liat semua video permintaan maaf DPR kyk point2 tuntutan rakyat aja gaada yg kalian bahas disana. Kalian cuman minta maaf dan bilang bakal lebih berhati2 lagi dan minta dikasih kesempatan. Dari situ aja udh keliatan tuntutan rakyat engga ada yg kalian gubris. Gblk,1961821605493141609,,,in,,0,0,0,https://x.com/undefined/status/1961821605493141609,147122772,
1961811992320340180,Sat Aug 30 15:23:22 +0000 2025,0,DEM AMPE KAYAK GINI AJA ELITE NEGARA YANG DILINDUNGIN PADAHAL TUNTUTAN RAKYAT INGIN HIDUP NYAMAN TANPA PAJAK YANG DICEKEK KARENA MEMBIAYAI KEMEWAHAN HIDUP PELAKU KORUPTOR ANJING EMANG ANJING ANJING BIADAB NANGIS BANGET GW JADI WNI.,1961811992320340180,,,in,,0,0,0,https://x.com/undefined/status/1961811992320340180,1212971592298319873,
1961828430951129325,Sat Aug 30 16:28:41 +0000 2025,0,CARA EFEKTIF ? KOQ JADI PAOK KAU @prabowo GAK KAU DENGAR TUNTUTAN RAKYAT SALAH SATUNYA COPOT @ListyoSigitP KOQ MUTER MUTER OTAK KAU HANYA UTK MEREDAM EMOSI RAKYAT? WAH ADA YANG TAK BERES DENGAN KAU SEMAKIN TERBACA.,1961828430951129325,,,in,,0,0,0,https://x.com/undefined/status/1961828430951129325,1350787273,
1961844289358721318,Sat Aug 30 17:31:42 +0000 2025,0,Demo di Makassar Bali Cirebon NTB semuanya menggema jadi satu: rakyat lelah diam tuntut transparansi dan keadilan. (Menggambarkan skala nasional dan tuntutan rakyat),1961844289358721318,,,in,,0,0,0,https://x.com/undefined/status/1961844289358721318,1685718986124922880,
1961831771538067606,Sat Aug 30 16:41:58 +0000 2025,3,Kata gua sih. Presiden wapres DPR perwakilan pejabat dan perwakilan aparat lain kumpul di istana negara. Lu sujud bersama minta maaf yang tulus sama rakyat karena udah mentrigger kekacauan. Lu sampaikan plan ke depannya yang bisa selesaiin tuntutan rakyat. Lu minta waktu,1961831771538067606,,,in,,0,1,2,https://x.com/undefined/status/1961831771538067606,404058323,
1961805205445677325,Sat Aug 30 14:56:24 +0000 2025,0,menanggapi tuntutan rakyat aja kenapa sulit banget? yg mulai asbun siapa yg memprovokasi siapa yg marah siapa kan aneh?,1961805205445677325,,,in,,0,0,2,https://x.com/undefined/status/1961805205445677325,1745113970552483840,
1961760521449021662,Sat Aug 30 11:58:50 +0000 2025,0,Dibenturkan lagi tinggal dengerin apa tuntutan rakyat apa susahnya sih pak??,1961760521449021662,,,in,,0,0,0,https://x.com/undefined/status/1961760521449021662,87600218,
1961904285123567673,Sat Aug 30 21:30:06 +0000 2025,1,Wkwkw baru nyadar temen gue yg katanya si paling politik dan pacarnya yg bionya si paling endonesa kaga ada tuh speak up soal tuntutan rakyat,1961904285123567673,,,in,,0,0,0,https://x.com/undefined/status/1961904285123567673,1128783846328025089,
1961782654468325788,Sat Aug 30 13:26:47 +0000 2025,2,ASPIRASI TUNTUTAN RAKYAT! @agama_nusantara @BayuAngora @sakkusaitna @Valhallaah @spektrumku @Kappa_2023 @bnsphrxyzzz @RefublikAteis @iphone7decoco @Sentjoko @PaijoKentirr @tepig_pignite @FaktaBerita89 @iam_zelt @balaputra_deva @NamoAryatara https://t.co/svwMxk6e3O,1961782654468325788,,,in,,1,1,0,https://x.com/undefined/status/1961782654468325788,1221737894957568000,
1961826833764364640,Sat Aug 30 16:22:20 +0000 2025,0,ADA PILIHAN KABULIN TUNTUTAN RAKYAT MALAH MILIH NEMBAK ANJING SAKIT SAKIT,1961826833764364640,,,in,,0,1,0,https://x.com/undefined/status/1961826833764364640,1419834472594214912,
1961746419276251421,Sat Aug 30 11:02:48 +0000 2025,0,ada cara simple dengan turun temuin massa yang demo ajak duduk bareng + dengerin kekugan massa. kenapa jadi malah neken massa dengan merintahin tni sama polisi kayak gini? sesusah itu kah buat dengerin tuntutan rakyat?,1961746419276251421,,,in,,0,0,0,https://x.com/undefined/status/1961746419276251421,816979037323075584,
1961622990115713066,Sat Aug 30 02:52:20 +0000 2025,0,Mohon berkenan membaca komentar ya pak @prabowo ..Apa tuntutan rakyat ada semua di kolol komentar.Mohon segera melakukan aksi jangan dibiarkan.,1961622990115713066,,,in,,0,0,0,https://x.com/undefined/status/1961622990115713066,72189701,
1961847322662551755,Sat Aug 30 17:43:45 +0000 2025,0,kenapa sih prabowo &amp; dpr pd gamau turun ke jalan coba deh temui rakyat dengerin apa mau rakyat dengerin tuntuan rakyat &amp; kabulkan jg tuntutan rakyat gausa pake acara tembak²an gini kalo lu pada mau dengerin &amp; kabulin permintaan rakyat bakal selese kok masalah ini simple.,1961847322662551755,,,in,,0,1,0,https://x.com/undefined/status/1961847322662551755,1872964991089025024,
1961937529172816320,Sat Aug 30 23:42:12 +0000 2025,0,Saran buat pak @prabowo: 1. Panggil ketum partai PAW angg DPR yg tdk berkompeten. 2. Ambil langkah strategis utk penuhi tuntutan rakyat dan umumkan 3. Reformasi TOTAL Kepolisian @KejaksaanRI dan komnr @KPK_RI Cc @Dahnilanzar @KSPgoid @bang_dasco @Gerindra @JimlyAs @mohmahfudmd,1961937529172816320,,,in,,0,0,0,https://x.com/undefined/status/1961937529172816320,99844988,
1961611073628598688,Sat Aug 30 02:04:59 +0000 2025,0,Pak @prabowo segera tlg bertindak sebelum semakin meluas. Penuhi tuntutan rakyat,1961611073628598688,,,in,,0,0,0,https://x.com/undefined/status/1961611073628598688,72189701,
1961804367188877688,Sat Aug 30 14:53:04 +0000 2025,1,Suka atau gak negara ini negara hukum. Yang merusak rumah pejabat dan menjarah isinya yg merusak &amp; membakar fasum dan fasilitas negara tentu akan dapatkan konsekuensi hukum. Tegas menindak aksi anarkis juga harus berani memenuhi tuntutan rakyat!,1961804367188877688,,,in,,0,0,0,https://x.com/undefined/status/1961804367188877688,579089730,
1961772708083224900,Sat Aug 30 12:47:16 +0000 2025,0,Malam ini sepertinya akan jadi malam minggu yg panjang bagi semua. Akibat keputusan yang tidak sesuai tuntutan rakyat yg marah. Penuhi tuntutan rakyat yg demo jika sudah dipenuhi dan masih ada yg anarkis baru deh tindak tegas. Ketahuan mana yg murni aksi dan mana perusuh.,1961772708083224900,,,in,,0,0,0,https://x.com/undefined/status/1961772708083224900,579089730,
